JAMB_Score,Study_Hours,Attendance_Rate,Teacher_Quality,Distance_To_School,Student_ID,Age,Gender,Assignments_Completed
148,1,61,3,18.2,4081,21,2,1
183,16,100,2,9.6,4082,19,2,1
199,11,89,1,11.9,4083,19,1,1
244,29,95,3,0,4084,16,2,2
240,15,91,2,10.5,4085,19,1,1
117,19,86,2,0.6,4086,16,1,1
142,15,83,4,12.8,4087,18,1,3
255,22,92,4,0,4088,19,1,3
246,29,90,4,6.6,4089,18,2,4
204,20,80,2,6.8,4090,18,2,1
136,7,81,2,13,4091,20,2,1
136,40,85,1,7.4,4092,17,2,1
275,24,92,2,0.2,4093,20,2,2
171,0,70,2,10.8,4094,16,1,1
232,17,75,2,11.1,4095,18,2,1
119,4,91,3,11.8,4096,17,1,1
323,39,91,1,0.1,4097,19,2,2
236,28,94,4,4.9,4098,19,2,2
188,24,75,4,2.4,4099,18,1,2
223,20,73,3,7.9,4100,20,2,1
132,14,74,1,10.2,4101,19,2,1
172,16,82,1,7.8,4102,16,2,1
109,13,74,2,5.2,4103,21,2,2
184,28,97,3,11.1,4104,19,2,2
114,18,82,2,3.6,4105,15,2,1
168,24,100,1,8.2,4106,19,1,1
121,20,85,3,20,4107,18,2,2
186,29,62,4,5.3,4108,17,1,1
222,26,97,3,16,4109,16,1,4
190,24,71,3,5.4,4110,16,2,4
133,27,84,1,5.8,4111,17,1,4
159,12,76,2,8.5,4112,16,2,1
232,17,100,3,6.6,4113,22,2,1
205,11,100,3,4,4114,20,1,1
233,26,81,2,11.9,4115,18,1,1
192,4,84,2,5.7,4116,18,1,1
135,21,84,2,4.5,4117,17,1,1
214,22,95,2,0.6,4118,18,2,2
235,35,88,3,15,4119,15,2,2
227,18,78,1,7.3,4120,18,1,2
179,18,78,2,14.8,4121,16,1,2
215,33,87,3,14.7,4122,17,2,3
141,29,94,2,8.5,4123,20,2,1
267,21,94,3,8.6,4124,15,1,1
138,18,75,2,4.5,4125,18,1,2
138,19,88,2,12.1,4126,15,1,1
114,18,77,2,11.3,4127,22,2,1
160,16,92,3,9.1,4128,19,1,1
186,32,100,1,14.3,4129,19,2,2
147,0,79,3,14,4130,15,2,1
160,15,91,2,4.4,4131,19,1,1
183,24,78,4,12.7,4132,19,2,2
100,18,79,1,4.7,4133,19,2,3
114,27,81,1,7.5,4134,22,1,2
230,35,86,3,17.3,4135,20,1,3
116,12,100,3,7.9,4136,21,1,1
112,26,78,1,8,4137,21,2,3
127,9,87,1,8.3,4138,20,1,1
234,33,70,3,10.1,4139,22,2,4
163,35,88,2,14.9,4140,22,1,2
172,30,95,4,3.1,4141,17,2,2
120,16,76,2,11.1,4142,17,1,2
149,14,59,1,14.8,4143,19,1,2
129,2,81,3,8.1,4144,16,2,1
210,25,87,4,13.4,4145,19,2,2
172,9,91,3,14.9,4146,19,2,1
100,6,99,3,12.7,4147,19,2,1
224,13,84,4,12.8,4148,16,1,1
185,16,77,2,14.5,4149,16,1,2
173,19,73,3,5.9,4150,20,1,1
173,22,86,1,10.6,4151,19,1,1
169,14,89,3,3.6,4152,18,2,1
229,34,83,3,13.8,4153,20,2,1
241,23,96,4,18.1,4154,15,1,2
200,15,90,4,8.9,4155,22,2,1
147,19,83,3,0.8,4156,17,2,2
114,32,72,2,7.9,4157,15,1,2
107,17,76,3,0,4158,17,1,1
168,16,61,3,8.4,4159,21,2,1
246,12,91,3,8,4160,20,1,1
210,21,87,4,20,4161,15,2,3
219,25,89,4,7.3,4162,20,1,1
181,17,90,2,9,4163,22,1,1
209,7,90,3,11.7,4164,16,1,1
129,8,80,2,11.2,4165,21,1,2
130,29,82,1,10.8,4166,21,2,2
167,32,71,2,11,4167,19,2,3
169,11,78,4,0,4168,22,2,1
225,30,88,2,11.3,4169,17,2,2
116,4,74,4,9.7,4170,19,1,1
150,30,91,3,12.3,4171,19,1,1
278,30,85,4,4.9,4172,20,2,4
129,24,84,3,9.6,4173,21,2,2
174,4,85,2,11.4,4174,16,2,1
125,22,88,2,20,4175,17,2,4
224,24,96,4,8.2,4176,21,1,1
125,23,88,2,12.1,4177,18,2,2
235,33,68,4,9.6,4178,16,2,2
112,15,92,1,16.7,4179,19,1,1
165,13,98,1,2.8,4180,20,1,1
127,23,77,4,6.1,4181,22,2,1
240,25,91,3,2,4182,17,2,2
220,15,79,2,3.6,4183,16,1,1
197,13,67,4,6.7,4184,16,2,1
140,3,75,3,16.2,4185,18,1,1
195,17,80,3,0.3,4186,21,2,2
127,26,78,2,15.2,4187,21,2,2
250,27,80,3,10.5,4188,15,1,2
203,17,79,3,6.1,4189,17,1,2
109,21,80,3,6.8,4190,17,1,3
367,28,89,3,5,4191,17,2,1
244,26,94,3,11.3,4192,17,2,4
134,15,88,2,13.5,4193,21,2,1
140,24,100,3,0,4194,15,1,4
117,1,91,3,10.8,4195,21,2,1
113,7,83,1,11.5,4196,16,1,1
153,3,77,2,13.9,4197,16,2,1
239,23,91,2,8,4198,21,1,1
329,40,97,4,7.3,4199,20,1,5
118,10,76,3,10.7,4200,15,1,1
107,9,88,2,8.8,4201,16,2,1
166,27,71,2,1.1,4202,15,2,1
185,30,83,3,12.9,4203,15,2,2
216,22,92,3,9.3,4204,22,2,1
108,20,77,1,14,4205,16,2,1
120,5,79,1,9.1,4206,20,2,1
231,37,87,1,12.3,4207,21,2,2
234,40,80,4,12,4208,21,2,4
174,24,95,3,17.4,4209,22,2,2
103,0,70,2,10.3,4210,21,1,1
139,12,85,3,8.2,4211,16,2,1
229,30,92,2,0,4212,15,1,3
190,17,76,1,7.4,4213,18,2,2
219,35,88,3,11.8,4214,19,2,1
110,20,72,2,17.6,4215,17,1,2
258,20,100,1,15.3,4216,15,2,2
172,20,73,3,16.6,4217,22,2,2
125,7,75,2,0.9,4218,16,2,1
176,18,73,2,8.5,4219,20,2,2
157,13,70,2,13.2,4220,22,2,2
218,34,100,1,14.4,4221,15,2,3
176,39,90,2,14.3,4222,22,1,2
165,6,85,2,13.2,4223,16,1,1
185,3,79,3,3.1,4224,15,2,1
172,17,93,2,10.2,4225,21,2,1
183,7,77,3,17.3,4226,16,1,1
232,25,95,1,0,4227,18,1,2
129,23,73,1,16.3,4228,20,2,1
246,39,83,3,12.2,4229,21,2,5
251,28,96,3,2.5,4230,19,1,2
242,23,97,4,7.1,4231,22,1,3
102,0,85,1,13.2,4232,16,1,1
183,21,75,3,16.2,4233,20,2,3
179,21,80,2,14.9,4234,18,1,1
148,23,84,2,14.9,4235,19,2,3
148,11,75,3,10.2,4236,21,1,2
132,12,95,3,9.5,4237,22,1,1
175,6,62,3,10.7,4238,16,2,1
191,0,78,5,10,4239,17,1,1
213,13,82,4,14.9,4240,15,1,1
144,3,55,2,8.8,4241,22,1,1
170,22,71,3,3.5,4242,15,1,1
241,20,94,3,10.1,4243,21,1,3
145,12,83,4,11.2,4244,15,1,1
143,8,97,3,9.9,4245,21,2,2
194,0,100,2,4.1,4246,16,1,1
151,31,87,3,14.8,4247,17,1,3
156,9,86,1,2.8,4248,22,2,2
121,11,82,2,8.4,4249,17,1,1
171,6,59,2,9.9,4250,17,1,1
172,28,71,1,3.8,4251,20,1,2
186,22,86,3,15.9,4252,19,1,1
160,11,89,3,7.5,4253,20,2,1
115,11,83,3,8.4,4254,22,2,1
160,34,75,2,14.9,4255,21,1,4
221,23,96,2,7.1,4256,16,2,2
153,16,97,1,8.8,4257,18,1,3
181,12,94,2,10.8,4258,19,2,1
181,3,94,2,5.5,4259,16,1,1
148,16,77,3,13.2,4260,17,2,2
164,22,94,3,8.7,4261,20,1,4
276,38,92,2,9.6,4262,16,1,4
104,0,85,1,13.9,4263,17,2,1
156,8,87,2,7.6,4264,18,1,1
114,9,79,1,11.7,4265,17,1,1
175,20,76,3,17.5,4266,19,2,1
136,15,81,2,19.6,4267,16,1,1
240,24,98,3,5.2,4268,22,1,2
201,26,82,4,15.9,4269,15,2,1
184,12,93,3,8.5,4270,17,2,1
262,35,97,3,8.8,4271,22,1,2
216,27,84,3,11.4,4272,22,1,2
164,16,97,3,0.1,4273,17,1,2
150,32,79,3,9.3,4274,22,2,3
139,31,96,3,6.5,4275,15,1,2
178,28,89,2,8.5,4276,22,2,1
295,2,92,3,9.9,4277,19,2,1
123,30,73,2,10.6,4278,18,1,3
240,32,88,2,1.8,4279,20,1,2
219,40,85,2,3.9,4280,18,2,4
174,31,72,4,0,4281,19,1,3
117,29,79,4,9.5,4282,16,2,4
162,27,76,4,14.6,4283,21,2,3
111,27,86,1,12.9,4284,21,2,2
110,32,93,1,16.8,4285,18,1,3
149,19,71,1,6.3,4286,20,1,1
188,6,100,3,12.8,4287,22,2,1
195,19,84,1,20,4288,22,1,1
250,29,80,2,0,4289,20,2,3
207,23,94,4,12.5,4290,21,2,2
198,10,82,4,12.7,4291,20,2,1
108,0,79,2,2.2,4292,19,2,1
149,11,79,2,16.4,4293,20,1,2
101,21,72,3,5,4294,17,1,2
200,36,93,4,12.7,4295,20,1,4
188,29,82,2,16.6,4296,15,2,2
189,30,72,2,1.1,4297,16,2,1
215,22,92,2,4.8,4298,22,1,1
123,0,70,1,5.8,4299,16,2,1
114,10,70,2,8.8,4300,20,1,1
283,26,100,3,5.7,4301,17,2,3
209,18,75,2,15.9,4302,22,2,1
248,26,67,4,8.6,4303,22,1,1
272,32,96,4,13.7,4304,18,1,2
162,26,81,3,17.2,4305,16,2,2
228,22,86,2,7.3,4306,15,1,3
231,7,85,1,3.4,4307,17,2,1
189,16,87,3,11.8,4308,16,2,1
186,21,78,2,10.9,4309,21,2,3
214,34,100,2,15.4,4310,20,2,3
165,14,70,1,10,4311,22,1,1
123,20,85,2,6.7,4312,17,1,2
110,17,86,4,6.6,4313,18,2,1
114,15,73,2,7.8,4314,20,2,1
276,36,81,2,12,4315,19,1,2
227,18,97,3,12.7,4316,17,1,1
194,16,76,3,5.7,4317,18,2,1
162,18,78,1,6,4318,16,1,1
192,15,94,3,10.7,4319,22,2,2
287,34,92,5,10.9,4320,16,1,4
205,16,69,1,3.7,4321,22,1,1
263,29,100,2,10.9,4322,18,1,2
173,19,79,1,6.2,4323,16,2,3
214,25,83,3,10.3,4324,22,2,2
240,21,91,4,14.6,4325,21,1,2
247,23,95,3,1,4326,21,2,1
127,17,100,4,9.9,4327,16,2,1
166,21,68,3,13.7,4328,16,2,2
178,20,92,4,17.1,4329,18,1,1
236,40,95,4,15.9,4330,20,1,5
167,10,83,2,12,4331,18,2,1
191,20,93,3,0,4332,17,2,3
244,11,98,2,12.2,4333,15,2,1
243,29,76,3,1.8,4334,19,2,2
150,7,99,2,10.9,4335,20,1,1
193,19,71,3,15.8,4336,21,2,2
121,12,70,3,13,4337,20,1,1
249,28,87,3,15.7,4338,16,2,2
170,14,100,2,14.4,4339,21,1,1
171,14,81,2,14.5,4340,15,2,2
122,28,81,3,20,4341,22,1,4
156,21,97,1,2.4,4342,21,1,2
230,19,85,3,8.3,4343,20,2,4
112,12,69,3,14.2,4344,15,2,1
134,31,78,3,9.3,4345,21,2,3
230,22,100,3,13.7,4346,18,2,1
231,18,89,3,20,4347,18,1,1
114,8,99,1,0,4348,15,2,1
105,9,87,1,9.8,4349,18,1,1
184,15,79,2,12.9,4350,17,2,1
151,6,83,3,20,4351,17,2,1
127,5,73,3,18.1,4352,19,1,1
197,14,79,3,1.3,4353,19,2,1
213,28,100,4,1.9,4354,22,2,2
114,11,90,4,6.8,4355,20,1,2
172,18,92,3,15.7,4356,20,1,2
197,33,80,4,2,4357,19,1,3
217,35,100,2,7.2,4358,20,2,2
150,15,93,1,6.9,4359,16,2,1
152,12,100,3,7.9,4360,17,1,1
169,11,100,1,17.7,4361,16,2,2
157,24,69,2,16.3,4362,17,2,1
212,21,76,3,12.2,4363,20,1,1
150,14,73,4,7,4364,15,1,1
190,14,76,2,16.9,4365,21,2,1
123,8,84,2,11.4,4366,16,1,1
127,19,76,2,11.4,4367,22,2,3
181,8,100,2,5.9,4368,22,1,1
241,34,100,3,5.8,4369,22,1,2
167,14,84,2,15.2,4370,19,2,1
160,17,100,2,2.7,4371,17,1,2
167,7,98,3,16,4372,20,1,1
230,24,84,2,3.8,4373,19,2,1
101,11,61,1,13.6,4374,18,1,1
148,17,81,2,9.4,4375,17,1,3
207,36,80,1,8.5,4376,20,2,2
188,22,87,3,8.8,4377,20,1,1
100,6,81,3,7.3,4378,17,1,1
238,18,89,4,7.3,4379,19,1,2
167,24,89,2,6.1,4380,21,1,1
214,35,75,2,7.2,4381,19,2,4
182,23,89,3,16.4,4382,22,2,2
189,27,81,3,8.4,4383,22,2,4
177,25,86,3,12.8,4384,19,2,1
182,33,94,4,15.6,4385,17,2,3
230,7,76,3,10.9,4386,15,2,1
130,22,79,2,9.5,4387,18,1,2
187,30,84,2,8.6,4388,20,2,2
122,3,76,1,5.1,4389,21,2,1
239,17,97,4,2.6,4390,22,2,2
140,9,75,2,8.6,4391,19,2,1
174,13,79,3,7.3,4392,22,2,2
216,19,80,5,9,4393,20,2,2
190,23,96,2,5.9,4394,15,2,2
178,28,80,1,7.5,4395,21,1,1
210,32,91,3,9.9,4396,20,2,4
189,13,100,3,0,4397,19,1,2
123,8,80,1,13.3,4398,22,2,1
103,26,90,2,3.3,4399,22,1,2
117,21,97,3,17.5,4400,17,1,2
132,17,91,1,6.3,4401,15,1,1
109,18,80,2,3.3,4402,22,2,1
130,16,88,4,20,4403,21,1,1
102,18,68,1,10.1,4404,20,2,1
113,11,73,2,7,4405,17,1,1
114,17,75,1,9.3,4406,16,1,3
177,6,100,1,8,4407,19,2,1
170,13,76,3,9.3,4408,18,1,1
123,9,73,3,16.1,4409,15,1,1
237,21,78,2,0,4410,16,2,1
238,16,94,3,11.9,4411,19,2,1
125,11,83,2,8.3,4412,16,1,1
203,8,96,4,13,4413,15,1,1
100,18,86,1,20,4414,18,2,2
185,20,72,3,14.6,4415,15,1,1
158,3,76,2,17.6,4416,21,1,1
135,9,95,2,4.8,4417,18,1,1
189,24,83,3,12.9,4418,21,1,3
112,10,92,2,13.3,4419,21,1,1
174,13,83,3,15.4,4420,22,1,2
205,21,77,3,9.2,4421,20,2,2
355,38,93,3,11.7,4422,21,1,4
136,3,73,2,5.3,4423,21,2,1
249,31,84,3,7.6,4424,17,1,1
146,10,84,3,13.2,4425,19,2,1
157,18,88,1,5.8,4426,16,1,1
197,21,71,2,9.7,4427,21,1,1
241,20,88,2,9.2,4428,22,1,2
180,11,79,2,17.4,4429,17,2,1
159,16,77,2,10.5,4430,21,1,3
164,33,85,3,8.5,4431,19,1,1
137,4,77,3,3.6,4432,16,2,1
212,38,100,2,13.4,4433,17,2,4
232,22,99,3,0,4434,21,2,1
140,17,93,3,7.5,4435,21,2,1
148,8,78,2,18,4436,19,2,2
148,10,74,2,14.6,4437,19,2,1
164,14,84,1,2.8,4438,22,2,1
187,11,84,3,3.5,4439,17,2,2
224,22,82,4,9.4,4440,15,2,1
200,18,75,2,8.9,4441,18,1,1
241,40,88,4,15.2,4442,22,2,5
118,4,77,1,3.8,4443,20,2,1
128,17,88,3,15.5,4444,18,2,1
172,22,90,2,5.7,4445,21,1,3
245,16,99,3,2.3,4446,20,1,1
216,29,75,2,9.3,4447,20,2,2
159,15,87,4,5.2,4448,20,2,1
102,0,73,1,1.3,4449,15,1,1
149,23,71,4,8.9,4450,19,1,1
149,7,79,3,11.2,4451,16,2,1
241,16,99,4,9.6,4452,15,2,2
179,26,81,2,13.7,4453,19,1,1
219,20,100,2,13.4,4454,21,2,2
215,31,92,4,7.3,4455,22,2,3
164,30,80,3,10.9,4456,21,1,2
172,14,95,4,8.3,4457,17,1,1
216,30,91,3,17.2,4458,17,1,5
191,14,77,2,10.3,4459,20,2,2
193,40,100,4,4.5,4460,19,2,3
185,14,87,4,15.6,4461,20,2,2
230,34,88,3,9.3,4462,17,1,4
245,33,81,2,18.7,4463,18,2,4
131,19,93,3,17.1,4464,21,1,2
198,15,91,2,5.6,4465,15,2,2
145,16,88,3,11.9,4466,18,1,2
179,0,80,2,0.6,4467,22,1,1
226,26,95,4,7.2,4468,19,1,1
224,27,96,2,6.7,4469,15,2,2
183,22,79,3,15.4,4470,17,1,4
153,0,70,2,12.2,4471,15,1,1
116,3,86,2,14.4,4472,22,1,1
129,9,67,2,15.9,4473,15,2,1
237,27,90,4,5.9,4474,17,2,2
142,20,78,3,5.9,4475,20,2,1
126,14,93,3,8.5,4476,16,2,1
134,22,78,2,14.7,4477,17,2,2
179,11,95,3,8.2,4478,18,1,1
199,27,81,3,19.5,4479,20,2,3
180,24,94,3,3.2,4480,21,2,2
121,19,100,1,17.2,4481,16,2,1
162,17,73,2,15.8,4482,18,2,2
164,35,86,2,9.5,4483,22,2,3
142,21,100,3,9.3,4484,22,1,1
116,6,81,2,11,4485,19,1,1
184,23,86,3,15.6,4486,18,1,2
176,27,92,1,4.2,4487,22,1,1
179,15,85,3,18.6,4488,22,2,2
101,23,64,3,18.4,4489,20,2,1
171,23,95,1,10.6,4490,21,1,3
241,4,69,5,15.7,4491,21,1,1
180,23,81,4,3.7,4492,22,1,2
202,18,97,3,15.7,4493,20,1,2
112,19,77,1,2.7,4494,21,1,2
108,23,74,2,5.4,4495,20,2,1
153,20,91,2,3.9,4496,21,1,2
217,38,79,3,0,4497,15,2,4
101,12,68,3,10.4,4498,22,1,1
174,25,87,2,15.2,4499,20,1,3
213,30,85,3,10.1,4500,20,2,3
132,15,70,1,13.3,4501,19,1,2
106,21,86,2,14.3,4502,21,2,2
147,12,87,3,9.5,4503,16,2,2
146,13,79,3,11.9,4504,18,2,1
152,6,80,2,14.1,4505,19,2,1
218,25,92,2,10.8,4506,22,2,2
225,27,99,4,6.6,4507,21,2,2
148,28,80,3,5.4,4508,18,1,2
180,27,91,3,18.1,4509,15,1,3
122,13,86,1,12.1,4510,15,1,1
168,8,92,5,10.8,4511,16,1,1
158,22,84,2,16.2,4512,22,1,1
157,28,75,2,10.8,4513,22,1,3
156,25,79,2,9.4,4514,17,2,2
189,31,88,3,7.2,4515,20,2,3
144,15,100,3,9.9,4516,21,2,1
220,19,83,4,14,4517,17,1,1
151,11,90,1,0,4518,15,2,1
151,17,80,2,6,4519,19,2,1
143,16,83,4,7.5,4520,16,1,1
239,27,100,3,4.1,4521,21,1,2
167,18,91,2,8.8,4522,18,2,1
152,17,71,1,3.6,4523,18,2,1
203,15,81,3,9.4,4524,19,2,1
166,27,96,3,10.1,4525,17,1,1
241,26,90,4,6,4526,15,1,1
117,13,70,2,2.5,4527,15,2,2
230,17,80,3,1.7,4528,16,2,2
100,1,86,4,7.8,4529,21,2,1
136,28,91,3,7.8,4530,15,2,3
188,26,85,2,6.3,4531,21,1,2
228,9,100,1,4.4,4532,17,1,1
103,21,88,2,4.1,4533,17,2,1
190,29,83,3,11,4534,22,2,5
147,18,75,1,3.5,4535,19,2,1
184,35,76,3,8.1,4536,21,1,4
167,21,87,2,6.7,4537,16,2,1
142,4,78,2,3.3,4538,16,2,2
225,27,100,2,5.6,4539,15,2,3
198,24,100,4,5,4540,20,1,2
110,9,86,2,12.7,4541,18,1,2
159,24,72,2,2.5,4542,16,2,2
160,3,77,3,6.6,4543,15,2,1
145,26,94,1,9.7,4544,21,1,3
177,12,79,4,4.3,4545,18,2,1
113,6,91,3,0,4546,15,1,1
196,20,90,4,15.7,4547,19,2,2
111,18,81,2,14.8,4548,16,1,1
138,18,75,2,0,4549,15,1,1
128,9,81,2,8.3,4550,21,2,1
130,11,83,2,9.5,4551,19,1,2
188,10,95,2,10.4,4552,15,2,1
196,19,77,2,3.6,4553,17,2,2
109,24,78,2,0,4554,15,2,2
240,25,89,2,12.7,4555,21,1,1
102,21,86,3,11.3,4556,17,2,2
233,38,79,3,11.1,4557,16,1,4
182,15,72,2,6.2,4558,15,1,1
195,20,92,2,3.5,4559,22,1,1
233,40,74,2,1.1,4560,22,1,3
168,32,96,4,6.1,4561,21,1,4
160,3,82,2,0,4562,19,2,1
123,19,66,3,13.5,4563,16,1,1
160,18,79,3,14.4,4564,16,1,1
217,31,91,1,2,4565,20,2,3
206,15,81,4,9,4566,17,1,1
191,13,86,3,16.8,4567,16,1,1
178,14,92,2,11.6,4568,22,1,1
133,11,80,2,9.1,4569,15,2,1
168,26,75,1,13.4,4570,15,2,3
125,5,78,4,15.7,4571,22,1,1
138,11,95,1,11.4,4572,17,1,1
189,5,100,2,15.3,4573,15,2,1
171,28,65,2,6.8,4574,21,1,3
120,27,91,2,20,4575,20,2,1
189,18,88,4,9.4,4576,17,2,1
161,16,92,4,7.5,4577,18,2,1
141,21,77,2,10.8,4578,17,1,2
241,39,72,3,3.7,4579,19,1,5
189,25,91,3,16.8,4580,19,1,3
150,11,74,1,13.8,4581,20,2,1
177,5,71,5,11.6,4582,15,1,1
197,11,73,4,6.1,4583,22,1,1
123,16,87,2,9.4,4584,18,1,2
101,8,81,4,0,4585,19,1,1
220,25,95,4,13.6,4586,19,1,2
246,21,95,3,16.3,4587,19,2,1
232,15,84,3,0.2,4588,15,2,1
184,10,84,4,17.2,4589,16,2,1
183,34,80,2,6.4,4590,16,2,2
108,22,78,4,15.7,4591,20,1,3
196,37,76,2,20,4592,16,1,1
245,30,92,4,11.1,4593,20,2,1
192,17,96,3,5.2,4594,15,2,2
274,40,83,3,15.2,4595,21,2,5
229,24,100,3,6.4,4596,16,2,3
186,23,86,2,6,4597,21,1,2
125,15,84,2,17,4598,20,2,1
163,0,67,4,11.3,4599,17,2,1
194,36,68,1,1.7,4600,15,2,3
232,29,89,2,6,4601,15,1,2
103,17,87,1,12.1,4602,18,1,1
189,20,79,2,7.7,4603,19,2,1
198,23,100,4,13.2,4604,18,2,2
170,14,91,4,4.3,4605,21,1,1
154,24,74,3,4.5,4606,16,2,1
110,2,81,1,10.1,4607,15,1,1
131,18,100,3,9.3,4608,22,1,1
221,29,75,1,14.6,4609,21,2,2
219,22,92,5,16.4,4610,20,1,2
132,19,79,2,12.4,4611,15,2,1
163,10,90,2,10.6,4612,16,1,1
167,10,96,2,4.6,4613,20,1,1
142,19,79,1,5.6,4614,19,2,2
151,24,93,4,9.3,4615,18,1,2
118,0,100,3,4.5,4616,19,1,1
108,19,81,3,15.5,4617,22,2,2
126,11,89,1,5,4618,22,1,2
144,15,77,2,14.4,4619,16,2,2
117,3,81,3,4.3,4620,18,1,1
132,8,80,2,10.5,4621,18,1,3
205,31,94,2,19.9,4622,19,2,2
104,14,91,3,7,4623,22,2,1
117,11,80,2,6.5,4624,19,1,1
164,18,98,2,12.4,4625,15,1,1
160,23,98,1,12,4626,21,2,1
124,19,89,3,11.3,4627,22,2,2
154,17,78,5,20,4628,15,2,2
181,30,79,2,20,4629,19,1,2
194,30,78,3,3.1,4630,20,1,2
117,19,90,3,14.8,4631,22,2,2
115,15,69,1,1.1,4632,22,2,1
137,22,88,2,3.4,4633,16,1,1
177,23,74,2,1.9,4634,19,1,3
162,28,91,3,13.4,4635,20,2,2
131,24,82,3,18.7,4636,21,1,3
115,5,93,2,16.2,4637,15,2,1
115,5,91,1,12.9,4638,18,2,1
236,18,100,2,20,4639,20,1,2
188,30,99,2,12.3,4640,16,1,3
204,8,88,2,10.7,4641,15,2,1
202,25,75,3,16.3,4642,16,2,1
185,24,75,3,15.2,4643,16,1,2
108,25,60,3,11.8,4644,18,1,1
149,19,72,2,8.4,4645,20,1,1
226,12,88,3,14,4646,15,2,1
116,6,75,2,9.1,4647,19,2,1
145,6,81,1,9.6,4648,16,1,1
113,10,85,2,10.4,4649,16,2,1
193,19,83,2,13.1,4650,18,1,1
222,13,77,2,16.3,4651,20,1,2
109,28,80,2,2,4652,15,1,2
115,3,72,2,7.4,4653,20,2,1
286,40,89,3,3.6,4654,16,1,3
216,34,100,4,10,4655,16,2,3
199,30,83,2,10.6,4656,17,1,2
151,11,100,2,7.7,4657,17,1,1
149,21,96,1,19.6,4658,16,2,2
221,12,82,4,15.2,4659,20,1,1
107,22,70,1,14.8,4660,21,1,1
180,19,84,2,12.2,4661,22,2,1
212,19,98,4,14.1,4662,20,2,1
140,6,78,2,8.7,4663,20,2,1
106,0,89,1,10.3,4664,18,1,1
168,10,95,3,2.9,4665,19,1,2
129,26,74,3,0,4666,17,2,3
188,17,79,2,16.3,4667,17,2,2
270,26,97,3,8.2,4668,22,2,2
115,21,82,2,9.9,4669,21,2,2
176,36,78,2,10,4670,15,1,4
146,29,79,1,15.8,4671,19,1,2
142,8,82,2,15,4672,17,1,1
135,0,67,4,9.2,4673,19,1,1
130,37,89,1,15.3,4674,19,2,3
104,34,75,1,9.9,4675,15,1,4
222,25,61,2,10.7,4676,16,1,1
166,7,84,3,9.3,4677,22,1,1
134,25,75,3,15.3,4678,21,2,4
166,18,100,4,9.3,4679,16,2,1
238,24,83,2,13.8,4680,17,2,3
242,33,78,3,8.4,4681,22,2,2
139,20,87,4,3.5,4682,15,1,1
173,9,78,3,8.7,4683,17,2,1
194,18,78,3,8.1,4684,17,2,1
235,31,93,2,5.1,4685,20,2,2
196,26,76,3,16.9,4686,16,2,3
189,23,71,4,1,4687,15,1,3
196,30,100,3,15.1,4688,22,1,2
232,21,93,2,4.9,4689,19,1,1
213,24,84,2,5.7,4690,16,1,2
113,0,80,3,15.3,4691,17,1,1
182,16,90,3,4.7,4692,17,2,3
103,21,89,2,8.2,4693,18,2,1
194,18,78,2,0.1,4694,15,1,1
152,14,86,3,9.2,4695,19,2,1
159,9,79,4,10.7,4696,19,1,1
209,32,85,4,12.2,4697,17,2,2
236,30,90,4,18.2,4698,22,1,2
205,30,86,2,11.3,4699,21,1,3
160,3,90,2,11.5,4700,18,2,2
149,16,87,2,8.9,4701,18,2,1
100,11,65,2,18.1,4702,15,1,1
271,25,77,4,10.2,4703,21,1,2
165,13,80,4,7.1,4704,21,2,2
247,23,100,3,5.7,4705,22,1,1
180,28,77,1,19.4,4706,17,2,2
159,1,81,1,6.5,4707,22,2,1
167,35,79,3,11.3,4708,17,2,4
108,18,75,3,11.6,4709,21,2,2
179,20,86,2,20,4710,22,2,1
184,29,98,4,2.2,4711,17,2,2
118,2,85,1,9.7,4712,15,1,1
113,8,73,1,18.5,4713,19,2,2
243,24,100,2,7.3,4714,16,1,1
225,36,88,2,7.7,4715,18,2,3
150,17,77,3,4,4716,19,2,1
140,21,96,2,11.9,4717,16,1,1
160,13,79,1,10.1,4718,22,1,1
164,23,99,3,13.4,4719,21,2,2
211,38,78,1,6.5,4720,22,2,2
191,30,99,2,13.8,4721,21,1,1
141,16,84,1,14.9,4722,22,2,1
185,27,97,3,10.2,4723,21,2,3
117,20,99,2,16.9,4724,22,1,1
179,25,74,4,1.7,4725,22,2,2
171,29,96,3,0.2,4726,19,2,1
142,27,69,4,12.7,4727,21,1,3
156,17,73,3,17.3,4728,22,2,3
149,23,75,1,8.5,4729,19,2,3
212,19,91,3,12,4730,19,2,1
161,10,84,3,4.1,4731,19,2,2
121,13,79,3,14.6,4732,17,1,1
247,25,90,2,6.4,4733,19,1,3
134,1,87,3,9.8,4734,16,1,1
268,35,97,2,12.4,4735,16,2,3
145,0,93,1,9.1,4736,18,2,1
112,39,98,1,6.2,4737,21,1,4
169,33,84,2,9.6,4738,20,2,4
274,26,86,2,8.4,4739,15,1,3
146,17,88,2,14.8,4740,16,1,1
145,20,72,3,4.4,4741,21,2,3
145,12,76,1,5,4742,16,1,1
120,17,90,2,12.7,4743,16,2,1
118,14,80,2,11.2,4744,16,1,1
232,24,76,3,2.1,4745,15,2,4
102,15,66,2,16.6,4746,15,1,1
198,10,86,3,6.6,4747,20,2,1
205,23,97,3,12.5,4748,19,2,2
243,27,99,4,0.2,4749,20,2,3
232,26,89,3,9,4750,16,2,2
273,26,100,3,2.5,4751,16,1,2
176,30,83,2,13.9,4752,18,2,2
